GeneID	logFC	logCPM	F	PValue	FDR	hgnc_symbol
ENSG00000004776	0.529331809327598	11.4372230501494	1.8105977507812	0.189362352372657	0.623385411305697	HSPB6
ENSG00000004777	0.60833472776411	2.26826506540848	3.73674267835036	0.0635233356787723	0.480935550301711	ARHGAP33
ENSG00000004779	-0.257538713051937	6.62727667910114	1.40266038740138	0.246354731806797	0.671024922222124	NDUFAB1
ENSG00000004799	-0.494488382661683	7.50345607355217	0.662843241844927	0.422511083943436	0.778592796791588	PDK4
ENSG00000004838	0.156670929298959	-1.34362029988651	0.0593969487556158	0.809249960507915	0.94553107782045	ZMYND10
ENSG00000004864	-0.256931843199186	1.99005470296707	1.54671247150731	0.224057556408989	0.651944585959781	SLC25A13
ENSG00000004866	-0.105707162052919	4.52180762799542	0.523582000023912	0.475392227734642	0.806679074098796	ST7
ENSG00000004897	-0.268920146748847	4.2361300254239	4.27282512219642	0.0481992278255922	0.45152589629905	CDC27
ENSG00000004961	0.140828862540101	4.34705923485083	0.410236039067559	0.527119938685637	0.834364039670909	HCCS
ENSG00000004975	0.052981151986505	2.96899065218434	0.0815624072410892	0.777318665875735	0.936190960725651	DVL2
ENSG00000005007	0.181030969941037	4.26755642546647	1.30896474056801	0.262385574780863	0.679771882908369	UPF1
ENSG00000005020	-0.0326521234187167	1.33813710293068	0.0109216536082217	0.917521263146492	0.978310822339514	SKAP2
ENSG00000005022	-0.161819969814695	4.5912065680626	0.194546707085006	0.662587096016261	0.891232555126002	SLC25A5
ENSG00000005059	0.278360580495975	1.00111611298916	0.522580653912627	0.475810725526494	0.806685514063964	MCUB
ENSG00000005075	0.151652311493573	4.11144909206012	0.259160251380752	0.614734364117417	0.873461289313795	POLR2J
ENSG00000005100	-0.173896369581668	3.15816957091953	0.922435246705654	0.345156293852211	0.736021928418231	DHX33
ENSG00000005102	0.157993216790303	3.4240443149802	0.435759442109014	0.514635474714746	0.828628950735777	MEOX1
ENSG00000005108	-0.505685402215717	0.0310311510818544	1.16706435609968	0.289333853317402	0.699595588005572	THSD7A
ENSG00000005156	-0.135611581004587	2.89137692106276	0.483526553759199	0.492629507054358	0.815487309018454	LIG3
ENSG00000005175	-0.354904997159712	2.20504441061378	1.12333325109031	0.298368366744836	0.70698703584403	RPAP3
ENSG00000005187	0.486335634199886	1.53656594099811	2.36951687718053	0.135086704253053	0.571557085722747	ACSM3
ENSG00000005189	0.26773293924808	0.887681713465159	0.694337950685309	0.411829655952779	0.773604640031649	REXO5
ENSG00000005194	-0.0502091202913973	4.02191547287329	0.126280702509903	0.72501520947105	0.918669310348505	CIAPIN1
ENSG00000005238	0.290942142568238	3.92208216344999	3.7763968344468	0.0622191362162541	0.478134443175358	FAM214B
ENSG00000005243	0.395324958327633	3.43335513946122	5.33878680945663	0.0285346690079137	0.408695249951032	COPZ2
ENSG00000005249	-0.264206234319843	3.36108399904409	1.1285424846206	0.297272668936521	0.706512990037979	PRKAR2B
ENSG00000005302	-0.146046473481226	2.50128726788756	0.526601213307983	0.474134094878788	0.805842802753444	MSL3
ENSG00000005339	-0.0834117695709554	4.80228089314808	0.468801315066806	0.499235906724715	0.818450099182059	CREBBP
ENSG00000005379	0.37221180326937	3.94533563357505	1.43024855245684	0.241874356176638	0.667098772181805	TSPOAP1
ENSG00000005381	0.373045064167707	-1.51897286654735	0.363006945159946	0.551748214020224	0.844425175075613	MPO
ENSG00000005421	0.42534712339182	-1.84982704485101	0.383584866070926	0.54075850309423	0.840857942414349	PON1
ENSG00000005436	-0.0176752902539988	2.49625601551631	0.00809860427769837	0.928941784740671	0.980003584094288	GCFC2
ENSG00000005448	0.771110900737367	0.533448126719923	5.396526162088	0.0277587796085909	0.405483661077409	WDR54
ENSG00000005469	-0.0331816206767503	1.72972644889158	0.0228235998249883	0.881012964335504	0.968111565715096	CROT
ENSG00000005471	-0.24709750756442	2.32655506301979	1.0842604439896	0.306761595587895	0.711689698511995	ABCB4
ENSG00000005483	0.0698486272591281	5.62720823046195	0.27106761244054	0.606758958499885	0.869533045436554	KMT2E
ENSG00000005486	0.453846528341065	4.39616812291936	8.58686559151485	0.00671536260001852	0.277601023292975	RHBDD2
ENSG00000005513	0.339165849597849	1.27528853883743	0.751481213103336	0.393464774927565	0.763900954451019	SOX8
ENSG00000005700	-0.405354721190806	4.33342334814742	6.1474116934589	0.0195291294750529	0.371101799455399	IBTK
ENSG00000005801	-2.3919155302798	4.61380070829081	10.09019939663	0.00364541661841906	0.260411583845764	ZNF195
ENSG00000005810	-0.408671435558645	4.61319566280565	7.45173318878584	0.0108938543006015	0.315592903644217	MYCBP2
ENSG00000005812	-0.229867189555765	3.35254800513385	0.673780914857466	0.418754034337291	0.776703242717416	FBXL3
ENSG00000005844	0.794596001011675	0.714088713445424	4.5144749965351	0.0426829387265547	0.437385345668551	ITGAL
ENSG00000005882	0.0674585008167746	6.54843347487309	0.0876657643366807	0.769377216439733	0.934022637129101	PDK2
ENSG00000005884	-0.338232067014471	4.06331356943515	1.44942064168268	0.238821567567539	0.664555242367509	ITGA3
ENSG00000005889	-0.175514699069645	3.44735722521669	0.927685070647583	0.343809455166761	0.735161432659377	ZFX
ENSG00000005893	-0.345634416527158	4.17617539869776	2.85407599711545	0.102383881826901	0.533026967334547	LAMP2
ENSG00000005961	-0.118227965778697	-0.830223198053752	0.047895127776955	0.828373835072809	0.951988164812966	ITGA2B
ENSG00000005981	-0.661239623520578	0.34109914360515	2.16674957943432	0.15231008193662	0.590246202378914	ASB4
ENSG00000006007	-0.0378033425556283	5.54072731383407	0.0602030986038367	0.807986348952291	0.9450912272847	GDE1
ENSG00000006015	0.287033656626347	3.14871900767338	1.33332086320331	0.258092604437455	0.677416709142791	REX1BD
ENSG00000006016	1.46148976340725	1.77071841240704	10.5077049915482	0.00309332847537405	0.252506984749351	CRLF1
ENSG00000006025	0.52415498007167	2.27180482267774	7.77093543913789	0.00948800633010818	0.303153694541932	
ENSG00000006042	-0.0102227452460782	2.03474590611778	0.00220355666645576	0.96289665403906	0.991250745992417	TMEM98
ENSG00000006047	1.00629274742551	-0.812535274616724	3.75608510770648	0.0628833684475275	0.480114987142385	YBX2
ENSG00000006071	0.784853090616696	3.12612526853209	3.94471560479733	0.0570086108271896	0.469673024754198	ABCC8
ENSG00000006118	0.426260854650554	1.70515419144284	2.09867322935551	0.158667997881797	0.595645095226678	TMEM132A
ENSG00000006125	0.000839901397853903	5.74485107946404	1.89867358065679e-05	0.996554597780728	0.999379811657949	AP2B1
ENSG00000006194	-0.0824197365391389	2.61896784201098	0.199290123157562	0.658769462190995	0.889677748481004	ZNF263
ENSG00000006210	-0.623375513631033	4.16235974609654	4.63359489312484	0.0402254228412259	0.437385345668551	CX3CL1
ENSG00000006282	0.28285322773284	5.60778003898329	2.81299334731743	0.104769158552921	0.537162754533274	SPATA20
ENSG00000006283	0.323033973765179	-0.963318000886537	0.660848495267568	0.423201857966707	0.778963273540241	CACNA1G
ENSG00000006327	0.419890488680677	5.04270525084408	0.569292064349891	0.456915689814843	0.796851828875182	TNFRSF12A
ENSG00000006432	0.0970353629502683	1.76134412188719	0.0760519024499138	0.784770424372947	0.937967153862232	MAP3K9
ENSG00000006451	-0.218353257254052	3.84217221749912	2.36488428278357	0.135453687927757	0.571940020186938	RALA
ENSG00000006453	0.273208777066529	1.6556213064753	1.17303020150603	0.288129606279368	0.698829325772332	BAIAP2L1
ENSG00000006459	-0.193833915415698	3.6032990141079	1.17546571389469	0.287639885706966	0.698801076763412	KDM7A
ENSG00000006468	0.297604896549078	4.54140114151676	2.07282478546026	0.16116466220488	0.597815335213773	ETV1
ENSG00000006530	-0.144484433877182	3.56453159606722	0.580401627822374	0.45260147645183	0.794904079295714	AGK
ENSG00000006555	-0.924721186049297	-1.67515460753284	2.01867630165996	0.166548826293704	0.603538040810368	TTC22
ENSG00000006576	-0.670306260502004	3.14774029857976	10.2382391356679	0.00343831976900382	0.260411583845764	PHTF2
ENSG00000006606	-0.142060101471056	-1.83780849053233	0.0359802125730031	0.850941299945785	0.959118136659609	CCL26
ENSG00000006607	0.100817623120642	2.17961494231023	0.352878246869079	0.557315299192823	0.847901219164348	FARP2
ENSG00000006611	-1.46692354997072	-1.55222336929478	4.23726054092308	0.0490763154916649	0.454221096610105	USH1C
ENSG00000006625	-0.223663977437751	2.07295683626404	0.84873309739189	0.364875845511883	0.747616929519348	GGCT
ENSG00000006634	0.145402317651099	0.314183183033252	0.135536438368073	0.71556148328314	0.913626097132425	DBF4
ENSG00000006638	-0.0326537805560677	0.662656860586611	0.00941005260434377	0.923421472360388	0.979038323477226	TBXA2R
ENSG00000006652	-0.422457131486122	5.20855171592488	1.45320021076206	0.238225513354584	0.663832038483898	IFRD1
ENSG00000006695	0.137890333953856	4.30625424728829	0.398230162574252	0.533184328734057	0.838033853562697	COX10
ENSG00000006704	-0.0838727844561437	3.59587147228579	0.105397079165972	0.747888878331604	0.925309092498263	GTF2IRD1
ENSG00000006712	0.00347572767897857	4.39237385129287	0.000837931107131869	0.977114652232256	0.995000555138219	PAF1
ENSG00000006715	0.264115155337022	3.90204780053732	2.22210003268647	0.147363010442792	0.58354964692744	VPS41
ENSG00000006740	-0.253832745050767	2.2088409980184	1.65893479838933	0.208417160065923	0.639368047083353	ARHGAP44
ENSG00000006744	-0.0323175448140442	5.18217798618594	0.0522776812757952	0.820828090691053	0.950042047207782	ELAC2
ENSG00000006756	0.213125401254106	3.07785996517855	1.05542167837486	0.313161172660906	0.716690512004106	ARSD
ENSG00000006757	-0.207174420314159	3.54010810667953	1.03192460363944	0.31850965151783	0.719842192232391	PNPLA4
ENSG00000006788	-0.14367771876771	-0.624601926577797	0.148082846306655	0.703316871801863	0.9090602954496	MYH13
ENSG00000006831	-0.0518830215197986	5.14542633204892	0.168264837403198	0.684818093044864	0.901002313677021	ADIPOR2
ENSG00000006837	0.257789576857186	1.27304856162498	1.40216416322395	0.24643628214306	0.671024922222124	CDKL3
ENSG00000007047	-0.0180174528567567	3.71963058745796	0.00637048004524213	0.936958760510624	0.981983945998643	MARK4
ENSG00000007062	0.23793752245743	2.3864529561629	0.624113522271149	0.436242623501297	0.785592463101375	PROM1
ENSG00000007080	0.112625140743961	3.83738875134614	0.294111890018903	0.591939840665318	0.863337798061361	CCDC124
ENSG00000007129	0.589378085779725	-1.48019076430932	0.824391277524176	0.371741423471619	0.750968356511923	CEACAM21
ENSG00000007168	-0.103189346332615	5.85112885903229	0.32076611077017	0.575713946584224	0.857346090737908	PAFAH1B1
ENSG00000007171	-0.547659252113984	-0.886026491807141	0.808399242328507	0.376353760292153	0.75447651593233	NOS2
ENSG00000007174	-0.284704921786352	-1.22961198160467	0.326132443385663	0.572555943486795	0.855324377923356	DNAH9
ENSG00000007202	-0.133645484077228	4.86176680964329	0.634173558271403	0.432609779416577	0.784113872119763	KIAA0100
ENSG00000007237	0.301412601087171	5.5958144811574	2.80616540144291	0.105171773879814	0.537612632574341	GAS7
ENSG00000007255	0.274303517344096	0.997502549874563	1.03502440946222	0.317796993946573	0.719683634963966	TRAPPC6A
ENSG00000007264	-0.242980717699843	-1.19247808969586	0.150845012488186	0.700702095183014	0.908019510075394	MATK
ENSG00000007312	0.15099210243075	1.05945526136887	0.317512496510619	0.57764577982154	0.858841639664881	CD79B
ENSG00000007314	1.40009153788487	0.195630352906163	11.16388575625	0.00240024417656476	0.23726057596502	SCN4A
ENSG00000007341	-0.0436468179226908	2.99382939612496	0.0762703157210541	0.784469618532784	0.937967153862232	ST7L
ENSG00000007350	-0.506686785797314	1.77192012332199	3.37160510215664	0.0770986404645083	0.500326511281513	TKTL1
ENSG00000007372	0.319169024904981	-0.681977157326815	0.382936676229308	0.541098363654086	0.840857942414349	PAX6
ENSG00000007376	0.28099856572582	1.261975102442	1.50148576536292	0.230773448674601	0.657208555725733	RPUSD1
ENSG00000007384	0.435417351969909	4.9068446448155	2.29479303548162	0.141151936287173	0.577024214940845	RHBDF1
ENSG00000007392	-0.241341704908902	4.62937368567494	0.520033823417565	0.476877908517197	0.806919044233309	LUC7L
ENSG00000007402	0.0172615017967791	1.56954464188924	0.00480531937447468	0.945233236974798	0.985872164044089	CACNA2D2
ENSG00000007516	0.486685641907308	1.11545311374977	2.47937925669716	0.126716188275145	0.561579452160414	BAIAP3
ENSG00000007520	0.142776921513838	3.2720043033611	0.559269461057112	0.460865186532016	0.798096685243027	TSR3
ENSG00000007541	0.397443986704687	2.89244930333452	3.40208713016367	0.0758476084598497	0.498820238202712	PIGQ
ENSG00000007545	0.0367397982355396	3.37783626974955	0.0381506164808282	0.846568535462142	0.958037410733009	CRAMP1
ENSG00000007866	0.305444400900635	5.16413592421142	2.444559021624	0.129301610603193	0.564480796450596	TEAD3
ENSG00000007908	-2.01930060675644	1.8107390622021	9.73120059149175	0.00420597366845378	0.260411583845764	SELE
ENSG00000007923	-0.0697484731972704	5.51409999866972	0.254602807748304	0.617848341162015	0.874810349520617	DNAJC11
ENSG00000007933	0.271080708554374	0.759813111710159	0.363479150981512	0.551491279560915	0.844358346185685	FMO3
ENSG00000007944	0.213334097794038	3.29998198796473	1.74566115043707	0.197247521442616	0.630288590048964	MYLIP
ENSG00000007968	0.173883681324307	-1.67954117078239	0.08139778477037	0.777537262679009	0.936190960725651	E2F2
ENSG00000008018	-0.0150191793379559	5.71306373196939	0.0111194531947955	0.916780575343499	0.978060655490834	PSMB1
ENSG00000008056	0.119229449987527	3.33589971976115	0.309125680876864	0.582686615108672	0.861169638077557	SYN1
ENSG00000008083	-0.510035519585041	3.63969823928878	2.65419180467141	0.114613376724676	0.54968797154169	JARID2
ENSG00000008086	-0.0969475011240761	0.252144578341134	0.0985886615738285	0.75588550114918	0.928559032267353	CDKL5
ENSG00000008128	-0.168747288245065	2.97892472708265	0.544692833923993	0.466709372824107	0.802337930114312	CDK11A
ENSG00000008130	0.041565152916985	2.63730063496467	0.0449515797538465	0.833647458364444	0.954427192284518	NADK
ENSG00000008196	-0.536381107355114	-1.86587203038545	0.74635964274399	0.395060317937208	0.764816053663836	TFAP2B
ENSG00000008226	0.53697429270912	-1.28663795005345	1.4017402223663	0.24650598055484	0.671024922222124	DLEC1
ENSG00000008256	-0.102597713760379	3.96823844798049	0.435096911873785	0.51495281617303	0.828695685936559	CYTH3
ENSG00000008277	-0.214549344094481	1.32195062137745	0.56979821206294	0.4567176944792	0.796687512046539	ADAM22
ENSG00000008282	-0.32168935891093	4.87495493363099	1.33170514838308	0.258374573224061	0.677416709142791	SYPL1
ENSG00000008283	-0.0402952845621665	2.20362090667576	0.0360584133679769	0.85078140645991	0.959118136659609	CYB561
ENSG00000008294	-0.183973226731444	4.90195095028318	1.6620912709184	0.207997168364628	0.639368047083353	SPAG9
ENSG00000008300	0.0390671600686291	-0.218271164409738	0.010310879121513	0.919852241755232	0.978310822339514	CELSR3
ENSG00000008311	-0.767711655042384	3.56504639720783	15.738069475869	0.000466633071451562	0.170587718549221	AASS
ENSG00000008323	-1.30794545695188	-1.7927116125722	2.97870698559587	0.0955214018827187	0.524815813719491	PLEKHG6
ENSG00000008324	0.0564868881119215	2.1381264071362	0.052245347957949	0.820882515625011	0.950042047207782	SS18L2
ENSG00000008382	0.217472473426944	3.33927451000382	1.00903567872249	0.323839958237193	0.724024092422893	MPND
ENSG00000008394	-0.541412799941898	1.90727073457887	1.39064385344032	0.248339258722533	0.671201962304782	MGST1
ENSG00000008405	-0.0101164934148467	2.49448965754835	0.00125766595079081	0.971964743301224	0.993665401828067	CRY1
ENSG00000008441	0.0473866538127459	5.69949151705894	0.118521425282714	0.733247017852791	0.921091524493288	NFIX
ENSG00000008513	-0.111134379527699	6.49333907523754	0.53828218337959	0.469318174280306	0.803624560081612	ST3GAL1
ENSG00000008516	-1.23177429619881	-0.774220376681775	5.08452882734333	0.0322484945643916	0.415416017019446	MMP25
ENSG00000008517	-0.715061075904642	3.71224894790332	5.39904637925201	0.0277254479505694	0.405483661077409	IL32
ENSG00000008710	0.391557734667615	5.39074694219062	5.36308240013061	0.0282053101185457	0.407781856459652	PKD1
ENSG00000008735	0.248824429350058	-1.14971267409508	0.257368092688315	0.615954736464478	0.874225274882195	MAPK8IP2
ENSG00000008838	0.226856401714618	4.88182424176476	2.72280318216551	0.110234260570235	0.544710147196213	MED24
ENSG00000008853	0.0439007360749601	4.08942663487987	0.0788815343065299	0.780908779940333	0.937057492400416	RHOBTB2
ENSG00000008869	-0.126409127667837	4.09736582262598	0.612846896957777	0.44036835459665	0.788043789799181	HEATR5B
ENSG00000008952	-0.021038985643966	6.46090662957794	0.0250685915031383	0.875346404151399	0.966424727787487	SEC62
ENSG00000008988	-0.222964683683561	7.25109990374275	0.836393942532181	0.368333098950335	0.749752936667565	RPS20
ENSG00000009307	-0.200638794968255	7.95626637722952	1.10275317050582	0.302750273357586	0.710225774962929	CSDE1
ENSG00000009335	-0.310754490041464	4.4642244722753	1.91127229347721	0.177882098939953	0.614029169767096	UBE3C
ENSG00000009413	0.168528827131336	4.41715195113096	1.34526560210878	0.256020277454371	0.676619943459678	REV3L
ENSG00000009694	0.571266559976959	0.387803506192948	3.07453219307989	0.0906029842266511	0.517144319634201	TENM1
ENSG00000009709	-0.178695002070137	-1.81151825674088	0.0948838127222342	0.760365274520358	0.930389922700619	PAX7
ENSG00000009765	-0.687692791755506	-1.52084550433587	1.41506200412089	0.244327740859783	0.668316031201448	IYD
ENSG00000009780	-0.53785918737224	1.46822308787192	3.50089409984351	0.0719479261298773	0.494558993085652	FAM76A
ENSG00000009790	0.581204259833671	-0.405914494645451	1.38381539895483	0.249476066011608	0.671656236637248	TRAF3IP3
ENSG00000009830	0.175576539282422	2.83161490856452	0.900794143396993	0.350787109500048	0.739054548323653	POMT2
ENSG00000009844	-0.151693915634955	3.53745667178935	0.344007138171556	0.562281232601215	0.849981888880482	VTA1
ENSG00000009950	0.325172409871808	1.08551667656328	0.684052903886758	0.41527204261328	0.773984819408146	MLXIPL
ENSG00000009954	-0.147666765995198	5.16893656467986	1.47731131074421	0.234467026077522	0.660672915836717	BAZ1B
ENSG00000010017	0.00631004428982597	3.90374223419443	0.000977686304945297	0.975280331315357	0.994253648961954	RANBP9
ENSG00000010030	-1.53976664213269	-0.962714205524534	4.15060549463974	0.051289052990372	0.460514415738804	ETV7
ENSG00000010072	-0.449455767907967	1.79702085102676	5.99878544780062	0.0209164444066185	0.37567478102513	SPRTN
ENSG00000010165	-0.103526656436088	2.46274349267907	0.280659472268438	0.60049569192665	0.867192801471853	EEF1AKNMT
ENSG00000010219	0.228008594341562	3.26586755222212	2.06274740289394	0.162150724653816	0.598287105601144	DYRK4
ENSG00000010244	-0.176602453118879	5.57128750015685	0.967111470423943	0.333924828418783	0.729798912154271	ZNF207
ENSG00000010256	-0.014031942222774	8.56378225868693	0.00818656273693545	0.928558031094932	0.979999616368623	UQCRC1
ENSG00000010270	-0.287116539194416	2.75978682589374	1.93771896146723	0.175007350282299	0.612996418462633	STARD3NL
ENSG00000010278	-0.0232130935358974	4.20201641809755	0.00430241649634696	0.948173741260479	0.986882465209713	CD9
ENSG00000010282	0.0427667647333869	8.89558208901909	0.0258125191577318	0.873526518855063	0.965766177351777	HHATL
ENSG00000010292	0.30777435737116	2.69617580830452	3.53538498059019	0.0706405251164939	0.494454369854141	NCAPD2
ENSG00000010295	0.145151892124002	3.21760427535235	0.878007111694925	0.356856978071077	0.74376897524474	IFFO1
ENSG00000010310	0.253563010561388	2.08541304829244	0.527039742776201	0.473951816425904	0.805778862079451	GIPR
ENSG00000010318	-0.230785169382468	1.31664017984311	0.614372311642405	0.439806172604242	0.787794796768931	PHF7
ENSG00000010319	-0.0646053892084765	3.6628673754749	0.141058682572812	0.710095359809685	0.912190819668949	SEMA3G
ENSG00000010322	0.260914577396112	5.66602999220248	2.31817712207883	0.139220023825297	0.574619420917638	NISCH
ENSG00000010327	-0.118696304553474	5.84387710462173	0.0712103563844007	0.791561781849466	0.939442289758376	STAB1
ENSG00000010361	-0.665557833554609	3.25038291103243	2.27126341416211	0.143127883061647	0.579812199801089	FUZ
ENSG00000010379	0.434437937815372	2.22864263148392	1.18472862167304	0.285787353364578	0.697057827412189	SLC6A13
ENSG00000010404	0.100076740769962	6.15898720243369	0.765036177815972	0.389287684190293	0.761223013634458	IDS
ENSG00000010539	0.332089937325263	1.81472993372173	3.26653304617271	0.0815941865762595	0.508154044989818	ZNF200
ENSG00000010610	0.706091641273536	2.5328294789116	4.1190030102588	0.0521236187668445	0.461171179709057	CD4
ENSG00000010626	0.370872715783136	2.65878218438404	4.96967616363248	0.0340988967808935	0.420334450806954	LRRC23
ENSG00000010671	0.0681059468356701	-0.205561846736081	0.0173879070069875	0.896046865176085	0.972249113500422	BTK
ENSG00000010704	0.0101465052719524	1.91431365728794	0.00112091901582505	0.973532113863434	0.993806582385319	HFE
ENSG00000010803	-0.0372401630246278	4.99958018340876	0.0755887159297245	0.785409885121865	0.937979325852146	SCMH1
ENSG00000010810	0.0848125507761449	4.3792410762778	0.217238864030704	0.644801077654936	0.884220504097951	FYN
ENSG00000010818	-0.665470467940868	3.94986652239954	6.24556657353968	0.0186684610338616	0.364676273172914	HIVEP2
ENSG00000010932	0.326128814803875	-0.98383265517187	0.232983866148305	0.633117823962215	0.878515109924536	FMO1
ENSG00000011007	-0.212471640808033	4.29390587112224	1.85745648692714	0.183910351670794	0.617972917667275	ELOA
ENSG00000011009	0.322735738118516	2.21502151870381	2.578071186316	0.119710049691826	0.553669351644931	LYPLA2
ENSG00000011021	0.107612456818245	4.31265859550412	0.642803862525017	0.429530745136932	0.783132719462195	CLCN6
ENSG00000011028	0.569249542968955	4.06520457685146	7.85208372960837	0.00916301309229611	0.299032643211912	
ENSG00000011083	-0.110122967000363	-1.51016730100929	0.0263777575768654	0.872161696877668	0.965766177351777	SLC6A7
ENSG00000011105	0.241473007616914	6.59595503463829	0.617172002900542	0.4387773049493	0.787283334276901	TSPAN9
