Probeset_ID	logFC	Fold.Change	AveExpr	t	P.Value	adj.P.Val	B	Gene.Symbol	Entrez.Gene.ID
8111941	-0.877878922174608	-1.83767153435606	9.5242999834375	-3.60090763278001	0.0010172800917817	0.172818240898241	-0.746222143127905	HMGCS1	3157
8106556	0.564536794190477	1.47891259883958	5.464630744625	3.59730315778571	0.00102745753458515	0.173457208911657	-0.754720443988995	CMYA5	202333
8080487	-0.37328169675397	-1.29529589015637	6.38583769528125	-3.59589504185674	0.00103146011245782	0.173457208911657	-0.758039502455136	PRKCD	5580
7922804	-0.23110016354762	-1.17372966525041	2.64502907628125	-3.59321931046666	0.00103910747191635	0.173755474166458	-0.764345099747752	APOBEC4	403314
7912595	-0.225830652753969	-1.169450382908	2.45638455353125	-3.58982453638743	0.00104888879801357	0.173755474166458	-0.772342638559664	PRAMEF1 /// PRAMEF13 /// PRAMEF14 /// PRAMEF28	65121 /// 400736 /// 729528 /// 102724742
7912610	-0.225830652753969	-1.169450382908	2.45638455353125	-3.58982453638743	0.00104888879801357	0.173755474166458	-0.772342638559664	PRAMEF1 /// PRAMEF13 /// PRAMEF14 /// PRAMEF28	65121 /// 400736 /// 729528 /// 102724742
8092314	0.423233625920634	1.34092972033409	6.2768711890625	3.5771054815463	0.00108633349328941	0.178757226828438	-0.802281217019461	DNAJC19	131118
8165345	-0.467054299682538	-1.38228423150984	7.6937051735	-3.57594303870499	0.00108981941454704	0.178757226828438	-0.805015403382266	ABCA2	20
8164217	-0.45528719370635	-1.37105571045887	6.65573614003125	-3.570676947474	0.00110574714853574	0.180119680479662	-0.817397548265204	FAM129B	64855
8072876	-0.461964320134921	-1.37741598053923	9.70446623771875	-3.56962857004056	0.00110894478476531	0.180119680479662	-0.819861762415026	LGALS1	3956
8052934	0.301810410595237	1.23269032284053	6.14955407696875	3.55913851151258	0.00114143605789804	0.183475271658975	-0.844503378396837	MCEE	84693
8067985	-1.37263165752381	-2.5894247928923	6.1916399025	-3.55237908945318	0.00116285727427302	0.183475271658975	-0.860366751294504	NCAM2	4685
7899134	-0.33713646606349	-1.26324674805252	5.312220729875	-3.55060407392457	0.00116854648770676	0.183475271658975	-0.864530517904859	CEP85	64793
7979725	0.529746727134921	1.44367572824436	4.62712422184375	3.54429765956064	0.00118897769556964	0.183475271658975	-0.879317338460216	PIGH	5283
8134030	0.579595095063491	1.49442976503411	6.1239638088125	3.544210651032	0.00118926197873154	0.183475271658975	-0.879521278210331	STEAP1	26872
7969488	0.338885949666671	1.26477955294013	7.2598847013125	3.54261443544177	0.00119448895407042	0.183475271658975	-0.883262310242498	CLN5	1203
8097679	0.291213779452383	1.22366935178712	5.44957452034375	3.54109815774631	0.00119947469456305	0.183475271658975	-0.886815384234048	LSM6	11157
8141768	-0.36062785492857	-1.28398456077266	6.17234756746875	-3.53916027774468	0.00120587596727531	0.183475271658975	-0.891355529170996	RASA4CP /// RASA4B /// RASA4	401331 /// 100271927 /// 10156
7950654	0.376498969111108	1.29818767923933	8.036067626375	3.53879912359742	0.0012070725832255	0.183475271658975	-0.892201548630307	ALG8	79053
7957551	0.907044624166669	1.87520019405063	6.12745213990625	3.53591077369642	0.00121668389891693	0.183475271658975	-0.898966420250271	SOCS2	8835
