ENSG_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	hgnc_symbol
ENSG00000005020	3139.62269221977	-0.957110361021163	0.106255300399869	-9.00764815890866	2.10522529816452e-19	1.98615927720276e-18	SKAP2
ENSG00000005022	11029.5567334354	0.558811057762523	0.079661274299536	7.01483955254502	2.3021298508423e-12	1.11129812144461e-11	SLC25A5
ENSG00000005059	1096.75271586967	0.618535189519631	0.113283866199574	5.46004660919628	4.76009600604443e-08	1.51350013893844e-07	MCUB
ENSG00000005073	56.6540175814875	1.10462336862402	0.297594568229811	3.71183982017774	0.000205758189224172	0.000425184337158028	HOXA11
ENSG00000005075	1362.25335494782	0.552080860169331	0.10404063335727	5.30639657174631	1.11813557033336e-07	3.41639791126763e-07	POLR2J
ENSG00000005100	1723.77267761132	0.0714804184319432	0.100080189495245	0.714231445728222	0.475084075199096	0.532413334684266	DHX33
ENSG00000005102	1212.49711818111	-2.19226413514332	0.259553683936349	-8.44628402839753	3.00721541178134e-17	2.3181615329998e-16	MEOX1
ENSG00000005108	612.436637066538	-1.1433265614743	0.156837796661143	-7.28986625554632	3.10262870159807e-13	1.63578614854366e-12	THSD7A
ENSG00000005156	2323.45378943524	0.916918740852195	0.110868077767843	8.27035842338869	1.3355688673297e-16	9.72936560947142e-16	LIG3
ENSG00000005175	1927.59323300301	0.273534074058519	0.0662873581011698	4.12648930194266	3.68343130724374e-05	8.35703720022184e-05	RPAP3
ENSG00000005187	570.310847454602	-1.69324548732888	0.241246463361096	-7.01873703654857	2.23882686326248e-12	1.08187445588669e-11	ACSM3
ENSG00000005189	444.136976197479	0.505326863473812	0.097133111717859	5.20241609206989	1.96714183326314e-07	5.8477617435632e-07	REXO5
ENSG00000005194	2119.72310032668	0.368459907420327	0.074792245816756	4.92644529384862	8.37390429198701e-07	2.3092815429954e-06	CIAPIN1
ENSG00000005206	1985.21724300047	0.390178631863335	0.109475899155962	3.56405962290822	0.000365162952256438	0.000729612773001472	SPPL2B
ENSG00000005238	1259.19051281449	-0.056490816558973	0.0908507815195891	-0.621797805303332	0.534074829642309	0.589200387149869	FAM214B
ENSG00000005243	1484.15653393884	-1.00098828090465	0.180181967285723	-5.55542985784662	2.7692940410768e-08	9.01525880510348e-08	COPZ2
ENSG00000005249	12093.3074200228	-2.5064244641067	0.227923236721203	-10.9967921663581	3.95968210060367e-28	7.44096995558339e-27	PRKAR2B
ENSG00000005302	1713.34401065307	-0.000967284850050856	0.0634705463078792	-0.0152399011245123	0.987840788858503	0.989937202351755	MSL3
ENSG00000005339	8970.20650505516	-0.0383292977741599	0.070907863696442	-0.540550734094154	0.588817282862132	0.640575323794247	CREBBP
ENSG00000005379	1545.9204342834	-0.254007907965685	0.179226972896778	-1.41724152263608	0.156412325631876	0.199259088879125	TSPOAP1
ENSG00000005381	24.6001635319725	-0.894810313491788	0.208186715268898	-4.29811437457012	1.72257275097018e-05	4.06027131471482e-05	MPO
ENSG00000005421	17.2207051906977	0.817044934862364	0.309744506094095	2.63780283035645	0.00834450834494043	0.0136282782618325	PON1
ENSG00000005436	1500.04579029996	-0.351721386598599	0.0751879938860614	-4.67789295098884	2.8983778071935e-06	7.51041588536308e-06	GCFC2
ENSG00000005448	596.803332430706	0.942391115983574	0.111420908491292	8.45793782104395	2.72147152107671e-17	2.10670952215842e-16	WDR54
ENSG00000005469	1940.96644464122	0.577694350174715	0.167193269154171	3.45524884522723	0.000549785141740719	0.00107191129585763	CROT
ENSG00000005471	121.518921179993	0.181202935838022	0.169140167447051	1.07131817694781	0.284026389486069	0.338771372330016	ABCB4
ENSG00000005483	6733.00389053193	-0.3921837777842	0.0792498002737656	-4.9487036740713	7.47093860528682e-07	2.0742470278149e-06	KMT2E
ENSG00000005486	4931.80482524129	0.829013107498	0.0862186020726345	9.61524644994362	6.89440490798295e-22	8.04609383937985e-21	RHBDD2
ENSG00000005513	213.354294221393	-0.468416618556388	0.30132330180958	-1.55453167990441	0.120057646030721	0.15696305617647	SOX8
ENSG00000005700	4736.03292863529	0.0493118974627848	0.0870617668386671	0.566401294774593	0.571121014782155	0.623815670490423	IBTK
ENSG00000005801	1317.78238855999	-0.0241661491998179	0.0751290986271836	-0.321661641646183	0.747709040146043	0.785589324699311	ZNF195
ENSG00000005810	8851.76570554263	-1.13388365989512	0.128133017007701	-8.84926997252377	8.80936347609601e-19	7.84493412842283e-18	MYCBP2
ENSG00000005812	5193.24194215211	-0.422930527642201	0.0767731014313027	-5.50883733700198	3.6121148989719e-08	1.16396689377894e-07	FBXL3
ENSG00000005844	1316.83466234003	0.933923048784596	0.166834332318533	5.5979068325186	2.16955284146365e-08	7.12836487571713e-08	ITGAL
ENSG00000005882	2298.22270487206	-1.08451176821214	0.151218714153496	-7.17180921874057	7.40130385996901e-13	3.76006653476384e-12	PDK2
ENSG00000005884	6457.30393783343	-0.207257695794735	0.145470069529395	-1.42474459842652	0.154231042184421	0.196715663381302	ITGA3
ENSG00000005889	3949.70774676985	-0.0805520985996211	0.0923794697477099	-0.871969700839488	0.383224907103851	0.440926520631296	ZFX
ENSG00000005893	13963.0221615901	0.192124396017586	0.0695719882013108	2.76151941298074	0.0057533096164175	0.00963821976675563	LAMP2
ENSG00000005961	45.2951525827112	-0.0885042753104304	0.185752469915281	-0.476463518093707	0.633744192039889	0.682756115631601	ITGA2B
ENSG00000005981	25.8044532616158	-1.09973776403519	0.257851497599575	-4.26500436985245	1.99898289383577e-05	4.67292066170088e-05	ASB4
ENSG00000006007	5913.14220518929	0.416560665748773	0.0908669838743358	4.58429066298551	4.5553019992258e-06	1.15535658473685e-05	GDE1
ENSG00000006015	814.739155485526	0.530958355796351	0.144145123163483	3.68349857521134	0.000230054570403502	0.000472475183288825	REX1BD
ENSG00000006016	356.275035993691	0.14341930072253	0.238836840052106	0.600490697713302	0.548179258548375	0.602558745698154	CRLF1
ENSG00000006025	669.01825077436	0.0722940003529916	0.119007045137805	0.607476643666583	0.543534638233226	0.598131693917125	
ENSG00000006042	3000.13334493111	-0.281639415047115	0.131710620839193	-2.138319698538	0.0324908048636618	0.047639383946592	TMEM98
ENSG00000006047	427.5933480822	0.287705037991308	0.197094176120088	1.45973383716834	0.14436323849622	0.185319489763446	YBX2
ENSG00000006059	11.112175173988	1.27655638564761	0.389883805074232	3.27419700185947	0.00105962709930744	0.00197811380241721	KRT33A
ENSG00000006062	1292.84530307579	-0.514823600733574	0.121331938679897	-4.24310042627608	2.2045272087111e-05	5.13321192004345e-05	MAP3K14
ENSG00000006071	557.738890642801	1.05278083674128	0.315792991356803	3.33376884717428	0.0008567782733575	0.00162062743243136	ABCC8
ENSG00000006116	0.597131098554315	1.25352554263545	0.804809447599252	1.55754327483943	0.119341554521397	0.156159874098766	CACNG3
ENSG00000006118	3031.83812058194	2.03615444238412	0.18607253311823	10.9427996075613	7.19433876649409e-28	1.33424917143762e-26	TMEM132A
ENSG00000006125	21347.9469147202	0.550961147916833	0.101237005500541	5.44229005187129	5.25999366139841e-08	1.66497152403426e-07	AP2B1
ENSG00000006128	59.9342830351851	-0.955130342985472	0.327304187458771	-2.91817330661492	0.0035208860227188	0.00608946628422139	TAC1
ENSG00000006194	2401.33629208824	0.425199380439018	0.0661272006491809	6.43002238511188	1.27585154883814e-10	5.24232086644426e-10	ZNF263
ENSG00000006210	13338.5061410111	-2.36309585709396	0.210020509144663	-11.2517385407644	2.27071559599451e-29	4.65673701735356e-28	CX3CL1
ENSG00000006282	3380.88984460684	0.533033798239351	0.112754933725425	4.72736562940443	2.27451482964674e-06	5.97368298670484e-06	SPATA20
ENSG00000006283	119.470089866631	-0.462061453910039	0.233972584709247	-1.97485297042059	0.048284835762932	0.0686095665604766	CACNA1G
ENSG00000006327	2037.13736306999	1.03527986850613	0.195678865157385	5.29070867042005	1.21843317158814e-07	3.70887029553178e-07	TNFRSF12A
ENSG00000006377	9.21960623864366	0.428607456716766	0.352759049714705	1.21501477301122	0.224360456990557	0.274813580042441	DLX6
ENSG00000006432	889.864560991224	0.489655745838316	0.172509250917587	2.83843181298283	0.00453358046283315	0.00772987851157627	MAP3K9
ENSG00000006451	4374.82206204763	0.212345783752418	0.0632555720069804	3.35694986251938	0.000788074018689748	0.0014986752507425	RALA
ENSG00000006453	1708.54496230539	0.983959306460971	0.121445479298373	8.1020661464354	5.40335495570181e-16	3.70194140119808e-15	BAIAP2L1
ENSG00000006459	2907.70047555508	-0.164701197782642	0.129276387354609	-1.27402382718866	0.202654971946619	0.25120104754452	KDM7A
ENSG00000006468	1290.10427560208	-0.671764966589234	0.152521976462959	-4.4043814679544	1.06086125929266e-05	2.5669190580914e-05	ETV1
ENSG00000006530	1767.45597836603	0.273929246247436	0.0602429367685658	4.54707656932107	5.43962123937175e-06	1.36535456922816e-05	AGK
ENSG00000006534	862.394918883185	0.381962725604914	0.131451997152317	2.90572021634881	0.00366408914963776	0.00632229605356778	ALDH3B1
ENSG00000006555	583.954888686637	0.229570916833271	0.246678959384597	0.930646526991978	0.352036438607877	0.409312649371972	TTC22
ENSG00000006576	1781.19933927275	0.702604761176615	0.0798903740186618	8.79461098795821	1.43544421765199e-18	1.25941594627342e-17	PHTF2
ENSG00000006606	15.0552290068562	-0.192358217270868	0.233289205044711	-0.824548299326587	0.409628083901077	0.46788505818534	CCL26
ENSG00000006607	2094.07941727956	0.180468455407769	0.0726387360911562	2.48446579771562	0.012974597109521	0.0205063663207122	FARP2
ENSG00000006611	25.6743736102228	-0.247643426543549	0.382078412365098	-0.648148177256638	0.5168891162475	0.572469928122081	USH1C
ENSG00000006625	2872.70177571412	1.21528015443724	0.108046204761721	11.2477819754738	2.37489157812753e-29	4.86496143523878e-28	GGCT
ENSG00000006634	627.43390435051	1.19198710008362	0.105562879486706	11.2917258972055	1.44177419111736e-29	2.99680739318479e-28	DBF4
ENSG00000006638	144.159309848498	0.263282303531203	0.14772581585492	1.78223624630221	0.0747107142960721	0.102143468038342	TBXA2R
ENSG00000006652	2469.91171854603	-0.496387341742281	0.110772773580874	-4.4811312897196	7.42484167965087e-06	1.82826426490775e-05	IFRD1
ENSG00000006659	3.17605050858089	0.472186827137157	0.509006363835222	0.927663897125687	0.353581941431296	0.410850213477112	LGALS14
ENSG00000006695	932.585477902957	-0.202045127280745	0.0975570183884366	-2.07104655942102	0.0383544452144508	0.0555164240406607	COX10
ENSG00000006704	1661.08801402104	1.03474334229407	0.0852514993939535	12.1375383383281	6.68057403535494e-34	1.92836130776013e-32	GTF2IRD1
ENSG00000006712	4036.64319051238	0.322537260656541	0.0825092844475868	3.90910262785554	9.26396046964792e-05	0.000200024451935074	PAF1
ENSG00000006715	4043.09125004271	0.0235150094412867	0.068871771970038	0.341431747269645	0.732778578580483	0.772414303882902	VPS41
ENSG00000006740	596.867655735514	-0.278990252449166	0.123378530166305	-2.26125446682747	0.0237435040602141	0.0357414067985045	ARHGAP44
ENSG00000006744	3936.66474865644	-0.0491185824512946	0.0660140967288642	-0.744062024404218	0.456838952426942	0.514691432025851	ELAC2
ENSG00000006747	656.70034464694	0.97286867343981	0.264299660092638	3.68093047527498	0.000232384368881198	0.00047694088234884	SCIN
ENSG00000006756	6836.87051166049	0.364195897196494	0.111548407622051	3.2649134573975	0.00109497526295258	0.00203872858583912	ARSD
ENSG00000006757	1765.49531632855	0.0358487859718215	0.116555574431931	0.307568180642939	0.7584109353807	0.794702462928647	PNPLA4
ENSG00000006788	23.3372934095517	1.05598482816601	0.198869569612043	5.30993670990507	1.09663310273536e-07	3.35530739657324e-07	MYH13
ENSG00000006831	10490.1486169647	0.216822081940652	0.165987064427413	1.30625891052775	0.191464525242768	0.238550212899724	ADIPOR2
ENSG00000006837	58.7029317643138	0.258971072611448	0.100757329989895	2.5702454862333	0.0101626471547302	0.0163711782716507	CDKL3
ENSG00000007001	17.7320805103349	-0.189312925317931	0.223954523913321	-0.845318603124991	0.397932977085817	0.456167675444283	UPP2
ENSG00000007038	198.277068816474	0.599550434347304	0.362112528392083	1.65570199133826	0.0977821838501125	0.130414013454785	PRSS21
ENSG00000007047	2207.26448492925	0.460564632110208	0.0846482003813328	5.44092644658014	5.30041967911247e-08	1.67690308899734e-07	MARK4
ENSG00000007062	6219.8113477236	-0.107705910337324	0.369838263272732	-0.291224356788356	0.770879735482455	0.805339301602274	PROM1
ENSG00000007080	1968.97695825074	0.564149729101163	0.144477927365866	3.90474683148347	9.4324076825871e-05	0.000203451885549923	CCDC124
ENSG00000007129	77.4491557362308	0.189889463250852	0.170690015782334	1.11248137379635	0.265931234306717	0.319485263943669	CEACAM21
ENSG00000007168	10061.110961996	-0.372050601072451	0.071612447991747	-5.19533421222143	2.04352380170447e-07	6.06503373604987e-07	PAFAH1B1
ENSG00000007171	52.6560230961873	-0.521136667930033	0.164537052124175	-3.1672906570414	0.00153866446866019	0.00279558453579776	NOS2
ENSG00000007174	114.000502142683	-1.2530462505831	0.258788683215822	-4.84196694775135	1.28560151996143e-06	3.47455790895359e-06	DNAH9
ENSG00000007202	13597.0782288522	0.0892152417147336	0.0967465649201178	0.922154102198846	0.356448199985962	0.413763003526094	KIAA0100
ENSG00000007216	576.976576091094	-2.69873998700626	0.363485248512275	-7.42462038845334	1.13103828216715e-13	6.21952851728585e-13	SLC13A2
ENSG00000007237	4532.21560033096	-0.748904352398687	0.155079873927386	-4.82915244533505	1.37115409382928e-06	3.69547399267672e-06	GAS7
ENSG00000007255	1097.78205602225	0.745704365881471	0.117078795344662	6.36925212363377	1.89952138299041e-10	7.68657125668017e-10	TRAPPC6A
ENSG00000007264	261.941875056286	0.33206784777927	0.259353509792332	1.2803676651423	0.200415860392479	0.248726901070685	MATK
ENSG00000007306	27.8649807588495	1.6213757290451	0.365264149859313	4.43891285161601	9.04144146370327e-06	2.20364195335574e-05	CEACAM7
ENSG00000007312	316.768745684538	0.0457085210355956	0.222193452722213	0.205714977086839	0.837013558752245	0.86200881881117	CD79B
ENSG00000007314	1090.72999836753	-3.57101956158652	0.293702657998318	-12.1586218726252	5.16221974513965e-34	1.50504883290915e-32	SCN4A
ENSG00000007341	751.261117818693	0.0769370673821397	0.0649856618184475	1.18390834576835	0.236449346135309	0.287821479174291	ST7L
ENSG00000007350	9.63323175448748	-1.57362744751739	0.243395046739784	-6.46532239910275	1.01083061411704e-10	4.19728763027857e-10	TKTL1
ENSG00000007372	198.295293855298	-0.0782560178098704	0.144008853474323	-0.543411157869009	0.586846745022444	0.638733431225374	PAX6
ENSG00000007376	1131.72162616495	1.26123006835437	0.105758552353875	11.9255610093283	8.70953192959777e-33	2.33471237285986e-31	RPUSD1
ENSG00000007384	2573.51663213469	0.640662642625046	0.0915519386244962	6.9978053141261	2.60003031318005e-12	1.24563366929042e-11	RHBDF1
ENSG00000007392	2152.13876292255	0.361787349874971	0.0967212134344095	3.74051706992193	0.000183642073074326	0.000381796389448723	LUC7L
ENSG00000007402	1004.40183633941	1.50962454909324	0.228226491120654	6.61458948819035	3.72584215871445e-11	1.61219711454148e-10	CACNA2D2
ENSG00000007516	918.978394409597	1.13957210653262	0.224003279850717	5.08730098636085	3.6319518493962e-07	1.0455842622867e-06	BAIAP3
ENSG00000007520	1845.91114399382	0.572432200572384	0.110667650247394	5.1725341533206	2.30940270389076e-07	6.81351493028713e-07	TSR3
ENSG00000007541	3356.08954819331	1.20962699183143	0.106144372702318	11.3960538937267	4.3750370853555e-30	9.49006866477114e-29	PIGQ
ENSG00000007545	1593.42933019069	0.272473106712256	0.0861798059153221	3.16168160067546	0.00156860975753384	0.00284606081721609	CRAMP1
ENSG00000007866	2387.44505637811	0.029606474991004	0.0976517336860192	0.303184325290097	0.761749393795889	0.797565344030081	TEAD3
ENSG00000007908	1157.74782222992	-1.83849201303433	0.318799401133414	-5.76692429941217	8.07312923914993e-09	2.77068110451333e-08	SELE
ENSG00000007923	1872.33425288008	0.0955350941191209	0.0721909751778163	1.32336616708397	0.185713637340052	0.232138895354266	DNAJC11
ENSG00000007933	246.810611083497	-1.43013480843382	0.193247900814704	-7.40051924188872	1.35653010683971e-13	7.40642112290543e-13	FMO3
ENSG00000007944	3378.38926108368	-0.435877360811293	0.105890125329353	-4.11631735684109	3.84974135074512e-05	8.70540725875763e-05	MYLIP
ENSG00000007952	49.8961397136629	0.85954107626752	0.121130068617618	7.09601741398256	1.28403305620172e-12	6.34301308020676e-12	NOX1
ENSG00000007968	365.879680007735	2.77785052550353	0.210678783988789	13.1852409289174	1.06712530158177e-39	4.87647135333247e-38	E2F2
ENSG00000008018	7339.28190014594	0.176635341310192	0.0912475677622546	1.93578136537748	0.0528944841519132	0.0745184225934541	PSMB1
ENSG00000008056	189.980257695974	2.88218708940454	0.305087371372534	9.44708748984954	3.48389551785323e-21	3.83041312577822e-20	SYN1
ENSG00000008083	2132.46485758584	0.537507851008449	0.0915112749573577	5.87367896752522	4.26228413971281e-09	1.50027187914662e-08	JARID2
ENSG00000008086	1534.39928848166	-0.135605679597776	0.118569121202729	-1.14368461385421	0.252754456535201	0.305528458913834	CDKL5
ENSG00000008118	15.8216773679901	0.338717945670892	0.233387432805999	1.45131184485177	0.146693044491282	0.188048107152405	CAMK1G
ENSG00000008128	277.684436005988	0.126134511132881	0.108005968534148	1.16784759995001	0.242868243826131	0.294719397621377	CDK11A
ENSG00000008130	3686.25388461532	-0.122826118294454	0.0815960168316982	-1.50529551641961	0.132248117400017	0.171380010557928	NADK
ENSG00000008196	3217.85773813007	0.767766533901165	0.386177779532334	1.98811680680059	0.0467987730043902	0.0666599275774499	TFAP2B
ENSG00000008197	0.351765649931324	-0.0138959482037761	1.02442614366858	-0.0135646169220295	0.989177333478725	0.991006951003384	TFAP2D
ENSG00000008226	114.106781534322	-0.910641987126026	0.175037066883297	-5.20256653828175	1.96554950585331e-07	5.8439715369381e-07	DLEC1
ENSG00000008256	3270.29858399833	-0.585335850218398	0.0982919732812668	-5.95507273562851	2.59956189449772e-09	9.36310030296695e-09	CYTH3
