ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000271503	3.51348017232463	11.4199163050935	5.41884723221369	9.12185206677516	4.9194702145203e-10	8.19750029689995e-08	13.0092762963263
ENSG00000151748	-1.47389906512264	-2.77771592815446	5.45436482617199	-9.08054431733107	5.43053911380669e-10	8.92343170214541e-08	12.9121809984179
AFFX-HUMISGF3A/M97935_3_at	2.17993285842143	4.53132465297658	7.63781940891504	9.0592573601266	5.71480294694048e-10	9.17954069621281e-08	12.8620525797122
ENSG00000115963	-2.79969979184931	-6.96295544511856	8.99881563852554	-9.05730847506903	5.74157730977726e-10	9.17954069621281e-08	12.8574600227837
ENSG00000148737	-2.17265334638565	-4.5085182027607	6.49555974646423	-9.03483283398536	6.05978955875419e-10	9.55911603594944e-08	12.8044578992087
ENSG00000162772	-5.61432895733503	-48.9870651882469	6.35404724280643	-8.98529884446197	6.82635511375132e-10	1.06266588619463e-07	12.6873987863871
ENSG00000153234	-4.12216412242	-17.4138599720528	5.55204053817783	-8.9685600909132	7.10725556542295e-10	1.09202520252622e-07	12.6477645687573
ENSG00000165030	-5.48091716791356	-44.6601802217685	7.61837470640509	-8.94270757396471	7.56452850941556e-10	1.14738380506276e-07	12.5864742253398
ENSG00000059378	1.82638726994608	3.54647866826988	4.87358952581509	8.9102834456131	8.18087041145854e-10	1.22516301060716e-07	12.5094729813448
ENSG00000110031	2.14444338662555	4.42121651257289	5.48392970100793	8.90402602936309	8.30560718359615e-10	1.22829548236408e-07	12.4945959980275
ENSG00000121316	2.6795976334509	6.40677192770364	8.34450414224672	8.89279005494134	8.53449123030252e-10	1.24656254007048e-07	12.4678688827831
ENSG00000135905	1.04102086201157	2.05768317058531	3.80522274715097	8.88019390070933	8.79876450085157e-10	1.26949003426311e-07	12.43788548536
ENSG00000069702	-3.65866448129825	-12.6289648050803	8.84450727457071	-8.86373254313214	9.15679431684383e-10	1.29748914300909e-07	12.3986683599016
ENSG00000169442	3.74088897985745	13.369642465071	5.92691567503842	8.86124576623943	9.21216194850509e-10	1.29748914300909e-07	12.3927406604743
ENSG00000163694	2.57754617151733	5.96923549580497	6.8537233762053	8.80399626531546	1.05860102292874e-09	1.47344808261999e-07	12.2560389558957
ENSG00000137628	1.42914714453843	2.69287477844548	6.46190708595257	8.78820954914741	1.10005070447757e-09	1.51333719589234e-07	12.218263291736
ENSG00000198951	1.27597525897977	2.42162463869624	5.15900422252688	8.77454741356251	1.1372599685988e-09	1.54654283775775e-07	12.1855436744014
ENSG00000197943	1.54873289434533	2.92560073521178	5.44042921494855	8.73244385527489	1.26022869000903e-09	1.67897569463685e-07	12.0845471577703
ENSG00000176390	2.5847478466084	5.999107345051	5.55435613377679	8.72751121626548	1.2754983062338e-09	1.67897569463685e-07	12.0726989032472
ENSG00000102879	1.97747299433642	3.93802697712822	3.89353062969003	8.72695906922402	1.27721927577818e-09	1.67897569463685e-07	12.0713724308913
ENSG00000139910	-1.7445866134756	-3.35098821662485	3.98647720453901	-8.69614903699161	1.37710979525429e-09	1.7903940645773e-07	11.9972880909971
ENSG00000172575	1.54023640284979	2.90842157528157	3.10231149144287	8.69106620097327	1.3943407536266e-09	1.79309189740829e-07	11.9850535691625
ENSG00000060138	-1.33786148997247	-2.5277635001542	10.3189889333981	-8.5940916620799	1.76882061382363e-09	2.25020609485455e-07	11.7509522183024
ENSG00000154734	-3.45516709943345	-10.9675326752752	8.69599489141689	-8.56516991562107	1.89932945905925e-09	2.39015199180794e-07	11.6808835820125
ENSG00000118242	1.35098787923003	2.55086735221232	3.32844324442308	8.56093839873075	1.91923285624e-09	2.39015199180794e-07	11.6706222799213
ENSG00000166949	-0.95225112390498	-1.93488942804492	4.54228433291816	-8.55578568860315	1.94375718324757e-09	2.39271303730619e-07	11.6581237987518
ENSG00000115415	2.34788296677985	5.09076675500781	6.08190983718721	8.55204993487011	1.96173750839913e-09	2.39271303730619e-07	11.6490600309996
ENSG00000240065	3.02815684365235	8.15766828268571	5.23484797506777	8.54742049227724	1.98425516480313e-09	2.39548192395773e-07	11.6378253235173
ENSG00000151929	-2.24253308018402	-4.73227226688705	8.02671743504861	-8.54326310552598	2.00470172861387e-09	2.39571981325562e-07	11.627733697433
ENSG00000006652	-2.52351542829542	-5.74981456211636	6.52429699212735	-8.49460059845499	2.26066774129789e-09	2.67459600472954e-07	11.5094346695891
ENSG00000186470	2.33941350434032	5.06096853315528	6.10353349942346	8.48628528676016	2.30763846793325e-09	2.69595540061743e-07	11.4891876897759
ENSG00000180644	1.21462274262225	2.3208008718494	4.00989551424603	8.48337784914013	2.32429592479907e-09	2.69595540061743e-07	11.4821061329633
ENSG00000104660	1.35719530391168	2.56186651021424	4.60491925312166	8.45336905240181	2.50357088114595e-09	2.87570360144056e-07	11.4089472473598
ENSG00000132002	-2.71617021487615	-6.57126086367035	7.11603859444837	-8.42372915006031	2.69452282392932e-09	3.06527880095268e-07	11.3365672387702
ENSG00000182578	3.54446405556925	11.6678274864932	8.51742539469349	8.40411599060031	2.8289970664833e-09	3.17236171874671e-07	11.2886066068699
ENSG00000115091	1.2603441810756	2.39552883793715	9.96599178563175	8.40223034063	2.84228165148467e-09	3.17236171874671e-07	11.283992816919
ENSG00000185022	-4.69834240610583	-25.9622300665712	6.77599209641651	-8.39812057135187	2.87145653089482e-09	3.17497216981463e-07	11.273935399935
ENSG00000211895	8.79012441398151	442.681236374139	7.17274469203147	8.38479898240301	2.96814467126894e-09	3.251492556091e-07	11.241319074797
ENSG00000168542	2.20057242871542	4.59661689167808	12.787537963954	8.38067888842694	2.99871650719282e-09	3.25484541253195e-07	11.2312266381201
ENSG00000121281	3.02663609424837	8.14907378929388	6.79314124925572	8.36132447827072	3.14669067618853e-09	3.38440885363513e-07	11.1837859488952
ENSG00000176890	1.49810545790356	2.82471528183284	4.58794573349715	8.35188935991435	3.22150941871038e-09	3.39909202107007e-07	11.1606405895974
ENSG00000070882	1.28702376863923	2.44024122359072	3.77667443414327	8.35024680284582	3.2347190537986e-09	3.39909202107007e-07	11.1566099883733
ENSG00000099204	-1.93279894829858	-3.81795195573124	6.39174934692242	-8.3487835014081	3.24653366901291e-09	3.39909202107007e-07	11.1530189472605
ENSG00000124508	0.830835469594052	1.77871512409964	3.81079850766219	8.31122745997242	3.56531814618273e-09	3.7001121918849e-07	11.0607547509028
ENSG00000173812	-1.41531826202059	-2.66718567690822	11.2684521554682	-8.29603927419129	3.70315426880904e-09	3.80023890173435e-07	11.0233877076704
ENSG00000089639	0.902353138914961	1.86911215389652	4.14678704029566	8.29357353973777	3.72603932551082e-09	3.80023890173435e-07	11.0173183973735
ENSG00000133321	2.98936086011613	7.94122108014163	7.02159026943991	8.27992154892425	3.85538497918464e-09	3.88805566340199e-07	10.9836997135925
ENSG00000043462	2.31925101178324	4.99073053989455	6.2720506372804	8.27759631188455	3.87786804396446e-09	3.88805566340199e-07	10.9779712020419
ENSG00000088986	0.848593057374666	1.80074395016483	11.8147190769993	8.27082106319254	3.94414509531187e-09	3.9086143498718e-07	10.9612753788476
ENSG00000156587	1.74539921468603	3.35287619989262	7.37245094818923	8.26876891406894	3.96444697814737e-09	3.9086143498718e-07	10.9562171758878
ENSG00000148498	-0.631483632013623	-1.54915728982878	3.65473908225725	-8.23295692762357	4.33642393649817e-09	4.24001913989338e-07	10.8678554426427
ENSG00000153310	0.850222142433175	1.80277849099874	5.29008719658259	8.22599266480668	4.41280202368081e-09	4.27933284771866e-07	10.8506519551705
ENSG00000158714	3.08314995039263	8.47462746491494	4.95560612323318	8.22117269409315	4.46646606348901e-09	4.29615934936085e-07	10.8387415994013
ENSG00000102096	1.90453065521942	3.74387081678161	4.66212886284949	8.21640441166601	4.52021010922562e-09	4.31279079050389e-07	10.8269559012413
ENSG00000122188	1.57431978966058	2.97795053357096	3.95888789384572	8.21179596725482	4.57277982887512e-09	4.32804465243373e-07	10.8155623753879
ENSG00000136997	-3.44954416821429	-10.9248697030334	8.59762382964699	-8.18734207553047	4.86235689848146e-09	4.54275618487562e-07	10.7550570498996
ENSG00000138160	0.577562979996928	1.4923262605705	2.8984263151873	8.18445631882509	4.89774210538758e-09	4.54275618487562e-07	10.7479116527566
ENSG00000172243	2.43414109192004	5.40442485135725	6.02344297015991	8.18307087522848	4.91482369760864e-09	4.54275618487562e-07	10.7444807721671
ENSG00000095585	2.95306158243808	7.74390676212425	5.5647813836443	8.16521904042597	5.1404425329051e-09	4.71446322533335e-07	10.7002499486348
ENSG00000156234	4.97473040805139	31.4443826901201	5.05949236341402	8.1343237047607	5.55619577550479e-09	5.0565655553844e-07	10.6236012214639
ENSG00000204264	1.68262679060031	3.21011902482499	6.03207827619505	8.10365541268363	6.00287251969515e-09	5.40447420550844e-07	10.5473900588506
ENSG00000111670	0.718976866063979	1.64601429614027	4.21251259350428	8.10187896749605	6.02984189947692e-09	5.40447420550844e-07	10.5429717357686
ENSG00000104332	-2.64782948906079	-6.26723673227049	7.60097287545754	-8.04284699537885	7.00001552978233e-09	6.22685591976351e-07	10.3959112413534
ENSG00000130522	-1.82936432712723	-3.55380452056563	7.49573525114318	-8.03076945686711	7.21737230316288e-09	6.33070027124323e-07	10.3657668872811
ENSG00000104814	0.766408666236064	1.70103009562465	3.47218686907908	8.03041946845099	7.22377260263575e-09	6.33070027124323e-07	10.3648930635572
ENSG00000101265	1.74144087482017	3.34368948145221	6.00789315085407	8.00624941274646	7.68007613049059e-09	6.68110152204663e-07	10.3045081145586
ENSG00000100453	1.64314964668236	3.12346994234324	3.3692523715866	7.99427872471876	7.91684973803673e-09	6.83359294677016e-07	10.2745728340609
ENSG00000168918	0.670118155261691	1.5912032801095	4.18801031001592	7.99159784630895	7.97088856947242e-09	6.83359294677016e-07	10.2678661399496
ENSG00000105374	0.896880770633207	1.86203574815118	3.65761105330054	7.98438988379948	8.1180534375845e-09	6.90968994388937e-07	10.2498294598949
ENSG00000204388	-4.06952278385726	-16.789912234965	8.39984517844157	-7.96860307842736	8.45012958457506e-09	7.14096307965054e-07	10.210301895776
ENSG00000166501	1.25724364129886	2.39038606230395	3.62288526100698	7.93234797523388	9.26619988323524e-09	7.77506459706072e-07	10.1194015760973
ENSG00000179604	-1.44427340072233	-2.72125735310443	4.06723055413007	-7.9284212151452	9.35928190205162e-09	7.79786367487132e-07	10.1095459311077
ENSG00000189221	-3.78924000444055	-13.8253107637024	5.47458681353557	-7.91520173519822	9.67970972221733e-09	8.00843676388485e-07	10.0763520198937
ENSG00000082074	1.42125065359514	2.67817577935018	4.74793713236954	7.91034710070166	9.80017042877073e-09	8.05179280158239e-07	10.064156391861
ENSG00000145703	2.15439961329279	4.45183342859805	5.83638764473146	7.89920836655056	1.00823718740257e-08	8.22652011321368e-07	10.0361624969984
ENSG00000204516	1.64456713891112	3.12654035572354	4.9810828144472	7.88768157146105	1.03831350343667e-08	8.41389524599952e-07	10.0071763460593
ENSG00000171700	1.24509373705412	2.37033954631376	5.85711200475863	7.88116825838029	1.05571123749641e-08	8.49668003457141e-07	9.99078984820262
ENSG00000086300	2.40181790846751	5.28468656730965	7.04460727255656	7.8784585455164	1.0630364264458e-08	8.49782700086508e-07	9.98397100466886
ENSG00000131323	0.643552588169135	1.56217122116272	3.65965455527275	7.87548284868795	1.07114036456215e-08	8.50514204908374e-07	9.9764817302412
ENSG00000010610	1.77664430657477	3.42628297207704	6.13468406681866	7.85546056117948	1.1273312491137e-08	8.89163733884279e-07	9.92605954036991
ENSG00000163823	2.58213429656249	5.98824935109265	6.63357934642476	7.84206189832334	1.16660333254557e-08	9.14045299824278e-07	9.89228868634947
ENSG00000112936	-4.31264057157716	-19.8716611297684	8.05709472373668	-7.83652098333275	1.1832489984867e-08	9.2098808559843e-07	9.87831623112567
ENSG00000169760	-0.742224484968581	-1.67275306183408	3.10963440440573	-7.80232763200202	1.29146716813991e-08	9.98650200409368e-07	9.79200376405443
ENSG00000137193	-2.20716241202125	-4.6176614760557	5.15597426733592	-7.79601164136146	1.31253473985847e-08	1.00209724241627e-06	9.77604419316084
ENSG00000110876	1.13702405761784	2.19926897216705	4.75169925962824	7.79591341869743	1.31286512192141e-08	1.00209724241627e-06	9.77579595863273
ENSG00000277734	3.51918053585741	11.4651278354757	4.87179846952666	7.77995031436133	1.36770076355764e-08	1.03726075215708e-06	9.73543655305488
ENSG00000073712	-1.22981231283745	-2.34536475879181	6.48161078999055	-7.7580731030204	1.44666656988204e-08	1.090160011992e-06	9.68007156357526
ENSG00000159388	-2.22048044548915	-4.66048611993417	6.02162289109063	-7.7262495397467	1.56991132936034e-08	1.17554562896596e-06	9.59942615199478
ENSG00000169896	2.86792190737059	7.30012874397674	7.91755379625714	7.71439540897744	1.61850926710958e-08	1.20431340497946e-06	9.56935317303718
ENSG00000120738	-4.05756365181603	-16.6513085544778	8.00322408475582	-7.69519707968864	1.70049039748245e-08	1.25740636828843e-06	9.52061074423336
ENSG00000154153	-2.12346928562209	-4.3574052250682	7.96614684675037	-7.66878791107356	1.82022687967543e-08	1.33758411263602e-06	9.45348462413005
ENSG00000177426	-1.7734906928949	-3.41880157681821	6.15412634671482	-7.65121435682241	1.90463048508319e-08	1.39096810302588e-06	9.40876790674218
ENSG00000072786	1.05559127995266	2.07856992152593	4.80611996825103	7.64072241866332	1.95691191232945e-08	1.41284682121476e-06	9.3820521758913
ENSG00000241106	1.29473308997466	2.45331602959503	3.37630628832283	7.64041364672502	1.95847247636903e-08	1.41284682121476e-06	9.38126573735993
ENSG00000163219	1.13023811843201	2.18894866113527	3.82992040505857	7.61286311903965	2.10294382062072e-08	1.50787444495538e-06	9.3110467805118
ENSG00000244020	-1.48020635016243	-2.78988634449123	5.16263672789042	-7.60703818085983	2.13485371645879e-08	1.52153339273638e-06	9.29618840729628
ENSG00000048462	2.53582778755875	5.79909506052482	3.25820910727249	7.59976824409358	2.17537235323051e-08	1.54112756353714e-06	9.27763816151195
ENSG00000211663	5.99668471172576	63.8530979597387	6.47655016294131	7.59670341119953	2.1926879084063e-08	1.54414825264018e-06	9.2698158432478
ENSG00000177556	1.42990306516436	2.69428611827423	6.91458109382048	7.58548737980523	2.2572613339748e-08	1.57265710228427e-06	9.24117939270571
ENSG00000132182	0.424237322255126	1.34186294217816	2.87448700752941	7.58506068790991	2.25975578893016e-08	1.57265710228427e-06	9.24008966607116
ENSG00000073756	-4.13978663571974	-17.6278746246299	4.71107868428632	-7.56767605198484	2.36381044321551e-08	1.63545271074168e-06	9.1956718831822
ENSG00000213047	1.78225781772183	3.43964057317687	4.65232982655037	7.56409203526151	2.38586190470604e-08	1.64111233689402e-06	9.18651004992015
ENSG00000172936	1.22547960458933	2.33833171489972	8.51887776174155	7.56113662774577	2.40420321425987e-08	1.64416926172882e-06	9.17895393489085
ENSG00000099860	-4.01657956198526	-16.1849338278692	8.43300446938299	-7.55526352251909	2.44107908998673e-08	1.65979348928925e-06	9.16393490743278
ENSG00000023171	-0.759952729091894	-1.69343513723397	4.74491868820415	-7.53855907790275	2.54914236280207e-08	1.72336590253207e-06	9.12119406666491
ENSG00000137563	0.75752693333355	1.69059013119472	3.73849850694542	7.52559927437863	2.63632734082104e-08	1.77218118007124e-06	9.0880107357252
ENSG00000105369	2.17831767170121	4.52625439230178	4.48634358972553	7.50109367044739	2.8095739538848e-08	1.87797002533396e-06	9.02520813750434
ENSG00000124145	-3.28101350058494	-9.72038529713411	7.59169598434963	-7.49678949016542	2.8411792517162e-08	1.88041244792304e-06	9.01416984096452
ENSG00000204482	1.62108811660056	3.07606953628063	5.68260569193775	7.49627031831513	2.84501587505895e-08	1.88041244792304e-06	9.01283824412053
ENSG00000123338	1.5335830432414	2.89503952151384	5.45205154781981	7.47664335884521	2.99399222975187e-08	1.9656780131863e-06	8.96247390021894
ENSG00000111961	-2.69954464141775	-6.49596852133752	6.44069308758576	-7.47494516088219	3.0072497708285e-08	1.9656780131863e-06	8.95811397738319
ENSG00000111077	-2.3492125601352	-5.09546058802483	6.95174667092276	-7.46895632404706	3.05448238042814e-08	1.98558137598051e-06	8.94273553929256
ENSG00000015133	0.466105342222303	1.38137530926021	2.85739276738359	7.46422357964822	3.09234211551573e-08	1.99920762670309e-06	8.93057946804721
ENSG00000111335	1.03620601719406	2.05082731349488	4.148419063131	7.45532381715585	3.1648346642697e-08	2.03495428874863e-06	8.90771301455678
ENSG00000204472	2.75948538113936	6.7715466125922	7.70800591464006	7.45269595820168	3.18656875784557e-08	2.03785378238221e-06	8.90095932879829
ENSG00000239819	1.20766332884359	2.3096325242171	3.41142594622522	7.43953740235726	3.2977051977315e-08	2.09758872012695e-06	8.86712879400759
ENSG00000136158	-2.77855524946191	-6.86164862490403	6.37413511004492	-7.43549734840098	3.33261270022155e-08	2.10845673028455e-06	8.85673763905438
ENSG00000128016	-3.03577579700191	-8.20086334336278	9.33044905704246	-7.43146645335343	3.36781587919833e-08	2.10904292299405e-06	8.84636807232304
ENSG00000143851	0.745441931597888	1.67648773851629	3.62646900199761	7.43130974779072	3.36919205854007e-08	2.10904292299405e-06	8.84596490410341
ENSG00000008311	-1.3650092218176	-2.57577972354903	3.86660986039609	-7.39017320972227	3.75099249124639e-08	2.3356837981019e-06	8.74002739551991
ENSG00000134516	2.37531597646938	5.18849446888318	6.66535116788977	7.37836398413239	3.86852915109646e-08	2.39626012495405e-06	8.70957793370427
ENSG00000189058	-6.95759764234432	-124.292690224525	7.22842689802391	-7.37311918005422	3.92192558153389e-08	2.41668237266289e-06	8.69604913127649
ENSG00000132274	2.02931132616234	4.08209943799694	8.03984920419209	7.36569666991146	3.99877712918088e-08	2.45127109924036e-06	8.67689738876209
